,endorsement_count,name,perfil_id,area
2112,17,Linux,90,SO
2113,16,MySQL,90,Banco de Dados e Web Services
2114,10,PostgreSQL,90,Banco de Dados e Web Services
2115,9,Operating Systems,90,Analista
2116,8,Java,90,Back End
2117,7,UML,90,Back End
2118,7,Shell script,90,Softwares
2119,5,Microsoft Project,90,Gestão
2120,4,Database Administration,90,Banco de Dados e Web Services
2121,4,Databases,90,Banco de Dados e Web Services
2122,4,Delphi,90,Linguagens de Programação e AEDS
2123,4,Software Development,90,Analista
2124,4,Banco de dados,90,Data Science
2125,3,Shell Scripting,90,Softwares
2126,3,IT Management,90,Gestão
2127,3,Gestão de TI,90,Gestão
2128,2,JSF,90,Softwares
2129,2,C/C++,90,Linguagens de Programação e AEDS
2130,2,Visual Basic 5.0/6.0,90,Softwares
2131,2,FreeBSD,90,Softwares
2132,2,ETL,90,
2133,2,Data Warehousing,90,Data Science
2134,2,XML,90,Web Services
2135,2,Windows,90,Softwares
2136,2,Windows Server,90,Softwares
2137,2,Unix Shell Scripting,90,Softwares
2138,2,Debian,90,SO
2139,2,Visual Basic,90,Softwares
2140,1,Ubuntu,90,SO
2141,1,CVS,90,Softwares
2142,1,VMware,90,Softwares
2143,1,Amazon EC2,90,Softwares
2144,1,Pentaho,90,Softwares
2145,1,"ETL (Extração, transformação e carregamento)",90,
2146,0,MS Project,90,Gestão
2147,0,Linguagem R,90,Linguagens de Programação e AEDS
2148,0,Data Mining,90,Data Science
2149,0,BMC Remedy,90,Analista
2150,0,Zabbix,90,Softwares
2151,0,Nagios,90,Softwares
2152,0,Barman (Backup and Recovery Manager) - PostgreSQL,90,Banco de Dados e Web Services
2153,0,Hyperic HQ,90,Softwares
2154,31,Marketing digital,91,Marketing
2157,23,Google AdWords,91,Linguagens de Programação e AEDS
2160,22,Google Analytics,91,Linguagens de Programação e AEDS
2163,17,Digital Marketing,91,Marketing
2164,20,Marketing de motor de busca,91,Marketing
2165,40,Mídias sociais,91,Marketing
2166,28,Marketing,91,Marketing
2167,21,Estratégias de marketing,91,Gestão
2168,13,Social Media,91,Marketing
2169,15,Marketing social,91,Marketing
2170,9,Marketing online,91,Marketing
2171,12,SEO (Otimização de motores de busca),91,Analista
2172,8,Planejamento estratégico,91,Gestão
2173,6,SEM,91,Negócio
2174,6,Publicidade,91,Negócio
2175,7,Publicidade online,91,Negócio
2176,7,Social Media Marketing,91,Marketing
2177,6,Marketing Strategy,91,Marketing
2178,3,Graphic Design,91,Design
2179,3,Adobe Creative Suite,91,Design
2180,4,Advertising,91,Negócio
2181,3,Comunicações de marketing,91,
2182,3,SEO,91,Analista
2183,2,Web Design,91,Design
2184,2,Runrun.it,91,Softwares
2185,3,Estratégia empresarial,91,Gestão
2186,1,Marketing de Conteúdo,91,Marketing
2187,16,Negociação,93,Negócio
2189,15,Gestão,93,Gestão
2191,15,Planejamento estratégico,93,Gestão
2193,12,Microsoft Excel,93,Softwares
2194,11,Microsoft Office,93,Softwares
2195,10,Inteligência empresarial,93,Gestão
2196,7,Marketing,93,Marketing
2197,6,Vendas,93,Comercial
2198,5,Gestão de equipes,93,Gestão
2199,5,Microsoft Word,93,Softwares
2200,4,Negotiation,93,Negócio
2201,4,Empresas startups,93,Empreendedorismo e Inovação
2202,2,Trade Marketing,93,Marketing
2203,2,Strategic Planning,93,Gestão
2204,2,Marketing comercial,93,Marketing
2205,2,Pré-vendas,93,Comercial
2206,2,Centrais de atendimento,93,Comercial
2207,1,Business Intelligence,93,Negócio
2208,1,Call Centers,93,Negócio
2209,1,Team Management,93,Gestão
2210,1,Management,93,Gestão
2211,1,Pre-sales,93,Comercial
2212,1,Start-ups,93,Empreendedorismo e Inovação
2213,1,Estratégia empresarial,93,Gestão
2214,24,Market Planning,94,Gestão
2217,23,Marketing Strategy,94,Marketing
2220,23,Operating Systems,94,Analista
2223,19,Digital Marketing,94,Marketing
2224,15,DOS,94,Softwares
2225,14,Trade Marketing,94,Marketing
2226,13,E-commerce,94,Negócio
2227,11,Sales,94,Comercial
2228,9,Negotiation,94,Negócio
2229,8,Sales Management,94,Gestão
2230,6,Online Advertising,94,Negócio
2231,4,Marketing Management,94,Marketing
2232,4,Market Analysis,94,Negócio
2233,3,Business Planning,94,Gestão
2234,2,Recruiting,94,Gestão
2235,2,Strategic Sales,94,Gestão
2236,10,Consulting,95,Consultoria
2238,9,Management Consulting,95,Gestão
2240,4,Business Strategy,95,Gestão
2242,12,Chemical Engineering,95,Engeharia
2243,11,Software Development,95,Analista
2244,11,VBA,95,Analista
2245,8,Microsoft Excel,95,Softwares
2246,6,Management,95,Gestão
2247,8,Process Engineering,95,Engeharia
2248,8,Metallurgy,95,Engeharia
2249,6,Team Leadership,95,Gestão
2250,32,Business Strategy,96,Gestão
2253,29,E-commerce,96,Negócio
2255,26,Business Intelligence,96,Negócio
2257,19,Start-ups,96,Empreendedorismo e Inovação
2258,19,Entrepreneurship,96,Empreendedorismo e Inovação
2259,15,Scrum,96,Metodologias Gerenciemento de Software
2260,15,Cloud Computing,96,Analista
2261,15,Project Management,96,Gestão
2262,14,Strategic Planning,96,Gestão
2263,11,Business Analysis,96,Negócio
2264,11,Business Planning,96,Gestão
2265,9,Team Leadership,96,Gestão
2266,6,ITIL,96,Analista
2267,5,IT Management,96,Gestão
2268,5,Strategy,96,Gestão
2269,4,Information Security,96,Analista
2270,3,COBIT,96,Analista
2271,3,PHP,96,Back End
2272,2,Mobile Applications,96,Mobile
2273,2,Outsourcing,96,Analista
2274,2,Digital Marketing,96,Marketing
2275,1,PMI,96,Gestão
2276,1,ERP,96,Gestão
2277,1,Business Process Improvement,96,Gestão
2278,1,Agile Methodologies,96,Gestão
2279,2,Governance,96,Linguagens de Programação e AEDS
2280,15,Negociação,97,Negócio
2282,10,B2B,97,Negócio
2284,10,Estratégia empresarial,97,Gestão
2286,7,Business Strategy,97,Gestão
2287,7,Negotiation,97,Negócio
2288,7,Estratégias de marketing,97,Gestão
2289,6,Marketing Strategy,97,Marketing
2290,6,Gestão de vendas,97,Gestão
2291,5,Gestão,97,Gestão
2292,5,Vendas,97,Comercial
2293,5,Planejamento estratégico,97,Gestão
2294,4,Microsoft Office,97,Softwares
2295,3,Desenvolvimento de novos negócios,97,Negócio
2296,3,Liderança de equipe,97,Soft Skills
2297,2,Marketing digital,97,Marketing
2298,2,Microsoft Word,97,Softwares
2299,2,Sales Management,97,Gestão
2300,2,Microsoft PowerPoint,97,Softwares
2301,2,PowerPoint,97,Softwares
2302,1,Inglês,97,Idioma
2303,1,Desenvolvimento empresarial,97,Gestão
2304,1,Salesforce.com,97,Comercial
2305,0,New Business Development,97,Negócio
2306,0,Business Development,97,Negócio
2307,6,Microsoft Office,98,Softwares
2309,5,Microsoft PowerPoint,98,Softwares
2311,4,Microsoft Word,98,Softwares
2313,3,Liderança de equipe,98,Soft Skills
2314,2,Oratória,98,Retórica
2315,2,Liderança,98,Soft Skills
2316,1,Microsoft Excel,98,Softwares
2317,1,Management,98,Gestão
2318,0,Pesquisa,98,Negócio
2319,0,Sales Operations,98,Comercial
2320,8,E-commerce,99,Negócio
2323,6,Digital Marketing,99,Marketing
2325,5,DAS,99,Empreendedorismo e Inovação
2327,5,Business Strategy,99,Gestão
2328,5,Business Planning,99,Gestão
2329,4,Portuguese,99,Idioma
2330,4,Online Advertising,99,Negócio
2331,4,Marketing Strategy,99,Marketing
2332,4,Market Planning,99,Gestão
2333,3,Trade Marketing,99,Marketing
2334,3,Marketing Management,99,Marketing
2335,3,Operating Systems,99,Analista
2336,2,Strategic Planning,99,Gestão
2337,2,Negotiation,99,Negócio
2338,2,Management,99,Gestão
2339,2,Team Leadership,99,Gestão
2340,2,Sales Management,99,Gestão
2341,2,Microsoft Office,99,Softwares
2342,2,English,99,Idioma
2343,2,Social Media Marketing,99,Marketing
2344,2,PowerPoint,99,Softwares
2345,41,Sistemas operacionais,100,Analista
2348,29,Gestão,100,Gestão
2350,20,Negociação,100,Negócio
2352,18,Marketing digital,100,Marketing
2353,18,ERP (Planejamento de recursos empresariais),100,Gestão
2354,16,Estratégia empresarial,100,Gestão
2355,15,Planejamento estratégico,100,Gestão
2356,13,Empresas startups,100,Empreendedorismo e Inovação
2357,12,Vendas,100,Comercial
2358,12,Planejamento empresarial,100,Gestão
2359,9,Operating Systems,100,Analista
2360,7,Gestão de vendas,100,Gestão
2361,5,Gestão de relação de clientes,100,Gestão
2362,5,Management,100,Gestão
2363,5,Negotiation,100,Negócio
2364,4,Sales Management,100,Gestão
2365,4,Digital Marketing,100,Marketing
2366,4,Venda de soluções de software,100,Analista
2367,3,Microsoft CRM,100,Gestão
2368,3,Web 2.0,100,Analista
2369,3,Start-ups,100,Empreendedorismo e Inovação
2370,2,Web Analytics,100,Analista
2371,2,Web Design,100,Design
2372,2,Vendor Management,100,Gestão
2373,2,Vendor Relations,100,Negócio
2374,2,Pre-sales Technical Support,100,Comercial
2375,2,Google Adwords,100,Linguagens de Programação e AEDS
2376,2,Google Analytics,100,Linguagens de Programação e AEDS
2377,2,IT Outsourcing,100,Analista
2378,2,Mobile Telecommunications,100,Mobile
2379,2,Corporate Management,100,Gestão
2380,2,Key Account Management,100,Gestão
2381,2,Field Marketing,100,Marketing
2382,2,Sales Representatives,100,Comercial
2383,2,Insurance,100,Negócio
2384,2,Social Media,100,Marketing
2385,2,Social Media Marketing,100,Marketing
2386,2,ERP,100,Gestão
2387,2,Business Coaching,100,Consultoria
2388,2,Coaching,100,Consultoria
2389,2,Executive Coaching,100,Consultoria
2390,2,Solution Selling,100,Comercial
2391,2,Selling Skills,100,Soft Skills
2392,2,Sales,100,Comercial
2393,2,Sales Process,100,Comercial
2394,2,Social Skills,100,Soft Skills
2395,1,SEO,100,Analista
2396,1,Direct Sales,100,Comercial
2397,3,ERP/CRM,100,Gestão
2398,2,Solutions Selling,100,Comercial
2399,25,Marketing digital,101,Marketing
2401,23,Sistemas operacionais,101,Analista
2404,15,Comércio eletrônico,101,Negócio
2406,14,Estratégias de marketing,101,Gestão
2407,10,Publicidade online,101,Negócio
2408,8,Digital Marketing,101,Marketing
2409,7,Marketing,101,Marketing
2410,3,Online Advertising,101,Negócio
2411,5,Marketing,102,Marketing
2413,5,Gestão,102,Gestão
2415,4,Publicidade online,102,Negócio
2417,3,Atendimento ao Cliente,102,Negócio
2418,2,Marketing digital,102,Marketing
2419,2,Microsoft Office,102,Softwares
2420,2,Mídias sociais,102,Marketing
2421,2,Comércio eletrônico,102,Negócio
2422,2,Liderança,102,Soft Skills
2423,2,Gestão de projetos,102,Gestão
2424,2,Administração,102,Gestão
2425,2,Microsoft Word,102,Softwares
2426,2,Microsoft Excel,102,Softwares
2427,28,Estratégias de marketing,103,Gestão
2429,22,Planejamento estratégico,103,Gestão
2431,11,Publicidade online,103,Negócio
2433,17,Estratégia empresarial,103,Gestão
2434,14,Negociação,103,Negócio
2435,10,Marketing,103,Marketing
2436,6,Marketing online,103,Marketing
2437,1,Empresas startups,103,Empreendedorismo e Inovação
2438,7,Microsoft PowerPoint,103,Softwares
2439,3,Marketing Strategy,103,Marketing
2440,1,Digital Marketing,103,Marketing
2441,4,Business Strategy,103,Gestão
2442,2,Online Advertising,103,Negócio
2443,1,E-commerce,103,Negócio
2444,5,Negotiation,103,Negócio
2445,2,Strategic Planning,103,Gestão
2446,5,Comércio eletrônico,103,Negócio
2447,6,Marketing digital,103,Marketing
2448,5,Liderança de equipe,103,Soft Skills
2449,4,Gestão de vendas,103,Gestão
2450,3,Inglês,103,Idioma
2451,3,Consultoria de gestão,103,Consultoria
2452,3,Terceirização de serviços,103,Gestão
2453,3,Mídias sociais,103,Marketing
2454,6,Estratégia,103,Gestão
2455,2,Sales Management,103,Gestão
2456,2,Team Leadership,103,Gestão
2457,1,Social Media,103,Marketing
2458,1,Marketing por e-mail,103,Marketing
2459,1,Administração,103,Gestão
2460,2,Strategy,103,Gestão
2461,4,Microsoft Office,103,Softwares
2462,2,Consultoria,103,Consultoria
2463,3,Gestão,103,Gestão
2464,2,Vendas,103,Comercial
2465,2,Marketing social,103,Marketing
2466,1,Integração,103,Gestão
2467,8,PMO,104,Gestão
2469,5,ITIL,104,Analista
2471,3,Microsoft Excel,104,Softwares
2473,2,Strategic Planning,104,Gestão
2474,2,Business Planning,104,Gestão
2475,2,English,104,Idioma
2476,2,Team Leadership,104,Gestão
2477,2,Operating Systems,104,Analista
2478,1,Marketing Strategy,104,Marketing
2479,0,Pre-sales,104,Comercial
2480,0,Marketing,104,Marketing
2481,0,Microsoft Office,104,Softwares
2482,0,Teamwork,104,Gestão
2483,0,Management,104,Gestão
2484,0,Business Strategy,104,Gestão
2485,0,Customer Service,104,Comercial
2486,0,Quality Management,104,Gestão
2487,0,Business Intelligence,104,Negócio
2488,0,Sales & Marketing,104,Marketing
2489,0,Sports,104,Escolar e Acadêmico
2490,0,Business Analysis,104,Negócio
2491,0,Data Analysis,104,Data Science
2492,0,Planning,104,Gestão
2493,7,Python,105,Back End
2496,2,Docker,105,Banco de Dados e Web Services
2498,18,Linux,105,SO
2501,0,Rancher,105,Softwares
2502,0,Continuous Integration,105,Gestão
2503,9,Web Development,105,Analista
2504,7,HTML 5,105,Front End
2505,17,JavaScript,105,Front End
2506,4,AngularJS,105,Front End
2507,16,PHP,105,Back End
2508,1,Silex,105,Softwares
2509,3,Django,105,Softwares
2510,6,PHPUnit,105,Back End
2511,7,CSS3,105,Front End
2512,4,Jasmine,105,Softwares
2513,13,MySQL,105,Banco de Dados e Web Services
2514,7,Apache,105,Softwares
2515,5,front-end,105,Front End
2516,4,jQuery,105,Front End
2517,7,Wordpress,105,
2518,2,Dojo,105,Linguagens de Programação e AEDS
2519,3,Amazon S3,105,Softwares
2520,4,Amazon EC2,105,Softwares
2521,4,CSS,105,Front End
2522,5,Git,105,Ferramenta de Versionamento de Software
2523,1,Doctrine,105,Softwares
2524,4,Kanban,105,Metodologias Gerenciemento de Software
2525,3,Scrum,105,Metodologias Gerenciemento de Software
2526,5,Planejamento estratégico,106,Gestão
2528,5,Negociação,106,Negócio
2530,5,Liderança de equipe,106,Soft Skills
2532,5,Microsoft Excel,106,Softwares
2533,5,Gestão,106,Gestão
2534,4,Microsoft Office,106,Softwares
2535,4,Estratégia empresarial,106,Gestão
2536,4,Microsoft PowerPoint,106,Softwares
2537,4,Gestão de vendas,106,Gestão
2538,4,Atendimento ao Cliente,106,Negócio
2539,4,Vendas,106,Comercial
2540,3,Planejamento empresarial,106,Gestão
2541,2,Estratégias de marketing,106,Gestão
2542,4,Microsoft Excel,107,Softwares
2544,4,Salesforce.com,107,Comercial
2546,2,Microsoft PowerPoint,107,Softwares
2548,2,Atendimento ao cliente,107,Comercial
2549,1,CRM Solve360,107,Gestão
2550,1,Exact Sales,107,Comercial
2551,0,Inglês básico,107,Idioma
2552,54,Negociação,109,Negócio
2554,36,Gestão de vendas,109,Gestão
2556,32,Gestão,109,Gestão
2558,24,Marketing digital,109,Marketing
2559,18,Estratégia empresarial,109,Gestão
2560,17,Estratégias de marketing,109,Gestão
2561,13,Liderança de equipe,109,Soft Skills
2562,10,Marketing,109,Marketing
2563,9,Vendas,109,Comercial
2564,8,Planejamento estratégico,109,Gestão
2565,6,Gestão de contas,109,Gestão
2566,6,Salesforce.com,109,Comercial
2567,6,Comércio eletrônico,109,Negócio
2568,5,Negotiation,109,Negócio
2569,4,Sales Management,109,Gestão
2570,4,Mídias sociais,109,Marketing
2571,3,Digital Marketing,109,Marketing
2572,3,Planejamento empresarial,109,Gestão
2573,3,Management,109,Gestão
2574,2,Social Media,109,Marketing
2575,2,Social Media Marketing,109,Marketing
2576,2,Processo de venda,109,Comercial
2577,2,Publicidade online,109,Negócio
2578,2,Marketing social,109,Marketing
2579,2,Computação em nuvem,109,
2580,1,Excel,109,Softwares
2581,1,Windows,109,Softwares
2582,1,Online Marketing,109,Marketing
2583,1,Venda de soluções de software,109,Analista
2584,1,Operações de vendas,109,Comercial
2585,1,Team Leadership,109,Gestão
2586,1,Microsoft Office,109,Softwares
2587,1,Estratégia,109,Gestão
2588,1,SEO (Otimização de motores de busca),109,Analista
2589,1,Business Planning,109,Gestão
2590,0,Sales Management Coaching,109,Gestão
2591,0,Empresas startups,109,Empreendedorismo e Inovação
2592,0,Gestão de relação de clientes,109,Gestão
2593,0,Publicidade,109,Negócio
